date, rr, since start
2025-03-19 10:13:00 +0000, 710, 0
2025-03-19 10:13:00 +0000, 720, 710
2025-03-19 10:13:01 +0000, 740, 1430
2025-03-19 10:13:02 +0000, 721, 2170
2025-03-19 10:13:02 +0000, 709, 2891
2025-03-19 10:13:03 +0000, 710, 3600
2025-03-19 10:13:04 +0000, 732, 4310
2025-03-19 10:13:05 +0000, 717, 5042
2025-03-19 10:13:05 +0000, 704, 5759
2025-03-19 10:13:06 +0000, 692, 6463
2025-03-19 10:13:07 +0000, 685, 7155
2025-03-19 10:13:07 +0000, 697, 7840
2025-03-19 10:13:08 +0000, 697, 8537
2025-03-19 10:13:09 +0000, 719, 9234
2025-03-19 10:13:09 +0000, 712, 9953
2025-03-19 10:13:10 +0000, 701, 10665
2025-03-19 10:13:11 +0000, 707, 11366
2025-03-19 10:13:12 +0000, 748, 12073
2025-03-19 10:13:12 +0000, 755, 12821
2025-03-19 10:13:13 +0000, 731, 13576
2025-03-19 10:13:14 +0000, 712, 14307
2025-03-19 10:13:15 +0000, 702, 15019
2025-03-19 10:13:15 +0000, 703, 15721
2025-03-19 10:13:16 +0000, 710, 16424
2025-03-19 10:13:17 +0000, 730, 17134
2025-03-19 10:13:17 +0000, 683, 17864
2025-03-19 10:13:18 +0000, 1200, 18547
2025-03-19 10:13:19 +0000, 701, 19747
2025-03-19 10:13:20 +0000, 699, 20448
2025-03-19 10:13:21 +0000, 725, 21147
2025-03-19 10:13:21 +0000, 743, 21872
2025-03-19 10:13:22 +0000, 708, 22615
2025-03-19 10:13:23 +0000, 735, 23323
2025-03-19 10:13:24 +0000, 716, 24058
2025-03-19 10:13:24 +0000, 737, 24774
2025-03-19 10:13:25 +0000, 709, 25511
2025-03-19 10:13:26 +0000, 684, 26220
2025-03-19 10:13:26 +0000, 677, 26904
2025-03-19 10:13:27 +0000, 708, 27581
2025-03-19 10:13:28 +0000, 706, 28289
2025-03-19 10:13:28 +0000, 720, 28995
2025-03-19 10:13:29 +0000, 703, 29715
2025-03-19 10:13:30 +0000, 704, 30418
2025-03-19 10:13:31 +0000, 721, 31122
2025-03-19 10:13:31 +0000, 730, 31843
2025-03-19 10:13:32 +0000, 736, 32573
2025-03-19 10:13:33 +0000, 747, 33309
2025-03-19 10:13:34 +0000, 707, 34056
2025-03-19 10:13:34 +0000, 705, 34763
2025-03-19 10:13:35 +0000, 699, 35468
2025-03-19 10:13:36 +0000, 713, 36167
2025-03-19 10:13:36 +0000, 710, 36880
2025-03-19 10:13:37 +0000, 701, 37590
2025-03-19 10:13:38 +0000, 679, 38291
2025-03-19 10:13:38 +0000, 696, 38970
2025-03-19 10:13:39 +0000, 740, 39666
2025-03-19 10:13:40 +0000, 731, 40406
2025-03-19 10:13:41 +0000, 712, 41137
2025-03-19 10:13:41 +0000, 716, 41849
2025-03-19 10:13:42 +0000, 736, 42565
2025-03-19 10:13:43 +0000, 728, 43301
2025-03-19 10:13:44 +0000, 738, 44029
2025-03-19 10:13:44 +0000, 732, 44767
2025-03-19 10:13:45 +0000, 722, 45499
2025-03-19 10:13:46 +0000, 694, 46221
2025-03-19 10:13:46 +0000, 716, 46915
2025-03-19 10:13:47 +0000, 701, 47631
2025-03-19 10:13:48 +0000, 740, 48332
2025-03-19 10:13:49 +0000, 736, 49072
2025-03-19 10:13:49 +0000, 716, 49808
2025-03-19 10:13:50 +0000, 725, 50524
2025-03-19 10:13:51 +0000, 731, 51249
2025-03-19 10:13:51 +0000, 771, 51980
2025-03-19 10:13:52 +0000, 754, 52751
2025-03-19 10:13:53 +0000, 715, 53505
2025-03-19 10:13:54 +0000, 715, 54220
2025-03-19 10:13:54 +0000, 717, 54935
2025-03-19 10:13:55 +0000, 716, 55652
2025-03-19 10:13:56 +0000, 718, 56368
2025-03-19 10:13:57 +0000, 712, 57086
2025-03-19 10:13:57 +0000, 702, 57798
2025-03-19 10:13:58 +0000, 713, 58500
2025-03-19 10:13:59 +0000, 686, 59213
2025-03-19 10:13:59 +0000, 723, 59899
2025-03-19 10:14:00 +0000, 732, 60622
2025-03-19 10:14:01 +0000, 739, 61354
2025-03-19 10:14:02 +0000, 745, 62093
2025-03-19 10:14:02 +0000, 737, 62838
2025-03-19 10:14:03 +0000, 700, 63575
2025-03-19 10:14:04 +0000, 741, 64275
2025-03-19 10:14:05 +0000, 766, 65016
2025-03-19 10:14:05 +0000, 725, 65782
2025-03-19 10:14:06 +0000, 689, 66507
2025-03-19 10:14:07 +0000, 715, 67196
2025-03-19 10:14:07 +0000, 696, 67911
2025-03-19 10:14:08 +0000, 721, 68607
2025-03-19 10:14:09 +0000, 731, 69328
2025-03-19 10:14:10 +0000, 724, 70059
2025-03-19 10:14:10 +0000, 725, 70783
2025-03-19 10:14:11 +0000, 690, 71508
2025-03-19 10:14:12 +0000, 752, 72198
2025-03-19 10:14:12 +0000, 751, 72950
2025-03-19 10:14:13 +0000, 743, 73701
2025-03-19 10:14:14 +0000, 741, 74444
2025-03-19 10:14:15 +0000, 715, 75185
2025-03-19 10:14:15 +0000, 717, 75900
2025-03-19 10:14:16 +0000, 737, 76617
2025-03-19 10:14:17 +0000, 709, 77354
2025-03-19 10:14:18 +0000, 720, 78063
2025-03-19 10:14:18 +0000, 711, 78783
2025-03-19 10:14:19 +0000, 713, 79494
2025-03-19 10:14:20 +0000, 707, 80207
2025-03-19 10:14:20 +0000, 754, 80914
2025-03-19 10:14:21 +0000, 734, 81668
2025-03-19 10:14:22 +0000, 736, 82402
2025-03-19 10:14:23 +0000, 747, 83138
2025-03-19 10:14:23 +0000, 721, 83885
2025-03-19 10:14:24 +0000, 761, 84606
2025-03-19 10:14:25 +0000, 729, 85367
2025-03-19 10:14:26 +0000, 730, 86096
2025-03-19 10:14:26 +0000, 665, 86826
2025-03-19 10:14:27 +0000, 701, 87491
2025-03-19 10:14:28 +0000, 711, 88192
2025-03-19 10:14:28 +0000, 726, 88903
2025-03-19 10:14:29 +0000, 715, 89629
2025-03-19 10:14:30 +0000, 746, 90344
2025-03-19 10:14:31 +0000, 715, 91090
2025-03-19 10:14:31 +0000, 727, 91805
2025-03-19 10:14:32 +0000, 741, 92532
2025-03-19 10:14:33 +0000, 750, 93273
2025-03-19 10:14:34 +0000, 746, 94023
2025-03-19 10:14:34 +0000, 718, 94769
2025-03-19 10:14:35 +0000, 723, 95487
2025-03-19 10:14:36 +0000, 732, 96210
2025-03-19 10:14:36 +0000, 709, 96942
2025-03-19 10:14:37 +0000, 729, 97651
2025-03-19 10:14:38 +0000, 705, 98380
2025-03-19 10:14:39 +0000, 699, 99085
2025-03-19 10:14:39 +0000, 735, 99784
2025-03-19 10:14:40 +0000, 741, 100519
2025-03-19 10:14:41 +0000, 753, 101260
2025-03-19 10:14:42 +0000, 726, 102013
2025-03-19 10:14:42 +0000, 731, 102739
2025-03-19 10:14:43 +0000, 749, 103470
2025-03-19 10:14:44 +0000, 747, 104219
2025-03-19 10:14:44 +0000, 756, 104966
2025-03-19 10:14:45 +0000, 704, 105722
2025-03-19 10:14:46 +0000, 722, 106426
2025-03-19 10:14:47 +0000, 715, 107148
2025-03-19 10:14:47 +0000, 718, 107863
2025-03-19 10:14:48 +0000, 725, 108581
2025-03-19 10:14:49 +0000, 745, 109306
2025-03-19 10:14:50 +0000, 747, 110051
2025-03-19 10:14:50 +0000, 742, 110798
2025-03-19 10:14:51 +0000, 721, 111540
2025-03-19 10:14:52 +0000, 753, 112261
2025-03-19 10:14:53 +0000, 749, 113014
2025-03-19 10:14:53 +0000, 750, 113763
2025-03-19 10:14:54 +0000, 708, 114513
2025-03-19 10:14:55 +0000, 704, 115221
2025-03-19 10:14:55 +0000, 737, 115925
2025-03-19 10:14:56 +0000, 729, 116662
2025-03-19 10:14:57 +0000, 721, 117391
2025-03-19 10:14:58 +0000, 722, 118112
2025-03-19 10:14:58 +0000, 699, 118834
2025-03-19 10:14:59 +0000, 720, 119533
2025-03-19 10:15:00 +0000, 738, 120253
2025-03-19 10:15:00 +0000, 749, 120991
2025-03-19 10:15:01 +0000, 753, 121740
2025-03-19 10:15:02 +0000, 730, 122493
2025-03-19 10:15:03 +0000, 749, 123223
2025-03-19 10:15:03 +0000, 738, 123972
2025-03-19 10:15:04 +0000, 747, 124710
2025-03-19 10:15:05 +0000, 717, 125457
2025-03-19 10:15:06 +0000, 710, 126174
2025-03-19 10:15:06 +0000, 687, 126884
2025-03-19 10:15:07 +0000, 708, 127571
2025-03-19 10:15:08 +0000, 725, 128279
2025-03-19 10:15:09 +0000, 726, 129004
2025-03-19 10:15:09 +0000, 723, 129730
2025-03-19 10:15:10 +0000, 742, 130453
2025-03-19 10:15:11 +0000, 752, 131195
2025-03-19 10:15:11 +0000, 767, 131947
2025-03-19 10:15:12 +0000, 750, 132714
2025-03-19 10:15:13 +0000, 751, 133464
2025-03-19 10:15:14 +0000, 733, 134215
2025-03-19 10:15:14 +0000, 707, 134948
2025-03-19 10:15:15 +0000, 709, 135655
2025-03-19 10:15:16 +0000, 711, 136364
2025-03-19 10:15:17 +0000, 610, 137075
2025-03-19 10:15:17 +0000, 722, 137685
2025-03-19 10:15:18 +0000, 700, 138407
2025-03-19 10:15:19 +0000, 697, 139107
2025-03-19 10:15:19 +0000, 741, 139804
2025-03-19 10:15:20 +0000, 735, 140545
2025-03-19 10:15:21 +0000, 763, 141280
2025-03-19 10:15:22 +0000, 733, 142043
2025-03-19 10:15:22 +0000, 744, 142776
2025-03-19 10:15:23 +0000, 744, 143520
2025-03-19 10:15:24 +0000, 742, 144264
2025-03-19 10:15:25 +0000, 716, 145006
2025-03-19 10:15:25 +0000, 720, 145722
2025-03-19 10:15:26 +0000, 706, 146442
2025-03-19 10:15:27 +0000, 717, 147148
2025-03-19 10:15:27 +0000, 715, 147865
2025-03-19 10:15:28 +0000, 717, 148580
2025-03-19 10:15:29 +0000, 744, 149297
2025-03-19 10:15:30 +0000, 716, 150041
2025-03-19 10:15:30 +0000, 738, 150757
2025-03-19 10:15:31 +0000, 731, 151495
2025-03-19 10:15:32 +0000, 762, 152226
2025-03-19 10:15:32 +0000, 750, 152988
2025-03-19 10:15:33 +0000, 748, 153738
2025-03-19 10:15:34 +0000, 721, 154486
2025-03-19 10:15:35 +0000, 726, 155207
2025-03-19 10:15:35 +0000, 720, 155933
